State,Year,Quarter,District,Total_Registered_User,Total_App_open,Latitude,Longitude,Region
Andhra Pradesh,2022,3,West Godavari,1805967,1805967,16.9550574,81.4530037,Southern Region
Andhra Pradesh,2022,4,West Godavari,1893310,1893310,16.9550574,81.4530037,Southern Region
Andhra Pradesh,2018,1,Chittoor,309541,309541,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2018,2,Chittoor,414306,414306,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2018,3,Chittoor,515727,515727,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2018,4,Chittoor,665280,665280,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2019,1,Chittoor,812314,812314,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2019,2,Chittoor,925491,925491,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2019,3,Chittoor,1032733,1032733,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2019,4,Chittoor,1156351,1156351,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2020,1,Chittoor,1270907,1270907,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2020,2,Chittoor,1385916,1385916,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2020,3,Chittoor,1506503,1506503,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2020,4,Chittoor,1631331,1631331,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2021,1,Chittoor,1751420,1751420,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2021,2,Chittoor,1870723,1870723,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2021,3,Chittoor,2007011,2007011,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2021,4,Chittoor,2141818,2141818,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2022,1,Chittoor,2270705,2270705,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2022,2,Chittoor,2392549,2392549,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2022,3,Chittoor,2517657,2517657,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2022,4,Chittoor,2636036,2636036,13.0108668,79.2249071,Southern Region
Arunachal Pradesh,2018,1,Lower Subansiri,498,498,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,2,Lower Subansiri,724,724,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,3,Lower Subansiri,1033,1033,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,4,Lower Subansiri,1459,1459,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2019,1,Lower Subansiri,1879,1879,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2019,2,Lower Subansiri,2463,2463,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2019,3,Lower Subansiri,2928,2928,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2019,4,Lower Subansiri,3564,3564,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2020,1,Lower Subansiri,4351,4351,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2020,2,Lower Subansiri,5392,5392,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2020,3,Lower Subansiri,6456,6456,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2020,4,Lower Subansiri,7388,7388,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2021,1,Lower Subansiri,8044,8044,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2021,2,Lower Subansiri,8685,8685,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2021,3,Lower Subansiri,9451,9451,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2021,4,Lower Subansiri,10187,10187,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2022,1,Lower Subansiri,10854,10854,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2022,2,Lower Subansiri,11479,11479,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2022,3,Lower Subansiri,12085,12085,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2022,4,Lower Subansiri,12630,12630,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,1,Tirap,557,557,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,2,Tirap,856,856,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,3,Tirap,1226,1226,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,4,Tirap,1684,1684,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,1,Tirap,2082,2082,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,2,Tirap,2697,2697,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,3,Tirap,3099,3099,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,4,Tirap,3605,3605,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2020,1,Tirap,4261,4261,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2020,2,Tirap,5239,5239,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2020,3,Tirap,6119,6119,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2020,4,Tirap,6805,6805,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2021,1,Tirap,7376,7376,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2021,2,Tirap,7955,7955,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2021,3,Tirap,8665,8665,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2021,4,Tirap,9331,9331,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2022,1,Tirap,9972,9972,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2022,2,Tirap,10538,10538,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2022,3,Tirap,11115,11115,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2022,4,Tirap,11584,11584,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,1,Papum Pare,7649,7649,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,2,Papum Pare,11418,11418,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,3,Papum Pare,16009,16009,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,4,Papum Pare,21342,21342,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,1,Papum Pare,26298,26298,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,2,Papum Pare,32800,32800,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,3,Papum Pare,38845,38845,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,4,Papum Pare,44746,44746,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2020,1,Papum Pare,51342,51342,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2020,2,Papum Pare,59968,59968,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2020,3,Papum Pare,69419,69419,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2020,4,Papum Pare,77936,77936,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2021,1,Papum Pare,84715,84715,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2021,2,Papum Pare,90871,90871,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2021,3,Papum Pare,97854,97854,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2021,4,Papum Pare,104806,104806,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2022,1,Papum Pare,111271,111271,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2022,2,Papum Pare,117568,117568,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2022,3,Papum Pare,124095,124095,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2022,4,Papum Pare,130306,130306,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,1,Anjaw,278,278,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2018,2,Anjaw,410,410,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2018,3,Anjaw,542,542,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2018,4,Anjaw,744,744,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2019,1,Anjaw,934,934,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2019,2,Anjaw,1175,1175,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2019,3,Anjaw,1358,1358,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2019,4,Anjaw,1564,1564,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2020,1,Anjaw,1747,1747,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2020,2,Anjaw,1961,1961,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2020,3,Anjaw,2226,2226,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2020,4,Anjaw,2485,2485,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2021,1,Anjaw,2660,2660,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2021,2,Anjaw,2866,2866,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2021,3,Anjaw,3099,3099,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2021,4,Anjaw,3342,3342,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2022,1,Anjaw,3560,3560,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2022,2,Anjaw,3769,3769,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2022,3,Anjaw,3966,3966,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2022,4,Anjaw,4105,4105,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2018,1,Lower Siang,270,270,28.477492,94.81655729,North-Eastern Region
Arunachal Pradesh,2018,2,Lower Siang,494,494,28.477492,94.81655729,North-Eastern Region
Arunachal Pradesh,2018,3,Lower Siang,717,717,28.477492,94.81655729,North-Eastern Region
Arunachal Pradesh,2018,4,Lower Siang,936,936,28.477492,94.81655729,North-Eastern Region
Arunachal Pradesh,2019,1,Lower Siang,1123,1123,28.477492,94.81655729,North-Eastern Region
Arunachal Pradesh,2019,2,Lower Siang,1457,1457,28.477492,94.81655729,North-Eastern Region
Arunachal Pradesh,2019,3,Lower Siang,1689,1689,28.477492,94.81655729,North-Eastern Region
Arunachal Pradesh,2019,4,Lower Siang,1921,1921,28.477492,94.81655729,North-Eastern Region
Arunachal Pradesh,2020,1,Lower Siang,2201,2201,28.477492,94.81655729,North-Eastern Region
Arunachal Pradesh,2020,2,Lower Siang,2644,2644,28.477492,94.81655729,North-Eastern Region
Arunachal Pradesh,2020,3,Lower Siang,2983,2983,28.477492,94.81655729,North-Eastern Region
Arunachal Pradesh,2020,4,Lower Siang,3320,3320,28.477492,94.81655729,North-Eastern Region
Arunachal Pradesh,2021,1,Lower Siang,3594,3594,28.477492,94.81655729,North-Eastern Region
Arunachal Pradesh,2021,2,Lower Siang,3872,3872,28.477492,94.81655729,North-Eastern Region
Arunachal Pradesh,2021,3,Lower Siang,4229,4229,28.477492,94.81655729,North-Eastern Region
Arunachal Pradesh,2021,4,Lower Siang,4550,4550,28.477492,94.81655729,North-Eastern Region
Arunachal Pradesh,2022,1,Lower Siang,4882,4882,28.477492,94.81655729,North-Eastern Region
Arunachal Pradesh,2022,2,Lower Siang,5161,5161,28.477492,94.81655729,North-Eastern Region
Arunachal Pradesh,2022,3,Lower Siang,5436,5436,28.477492,94.81655729,North-Eastern Region
Arunachal Pradesh,2022,4,Lower Siang,5633,5633,28.477492,94.81655729,North-Eastern Region
Arunachal Pradesh,2018,1,Dibang Valley,66,66,28.8291044,95.95540958,North-Eastern Region
Arunachal Pradesh,2018,2,Dibang Valley,112,112,28.8291044,95.95540958,North-Eastern Region
Arunachal Pradesh,2018,3,Dibang Valley,145,145,28.8291044,95.95540958,North-Eastern Region
Arunachal Pradesh,2018,4,Dibang Valley,178,178,28.8291044,95.95540958,North-Eastern Region
Arunachal Pradesh,2019,1,Dibang Valley,211,211,28.8291044,95.95540958,North-Eastern Region
Arunachal Pradesh,2019,2,Dibang Valley,241,241,28.8291044,95.95540958,North-Eastern Region
Arunachal Pradesh,2019,3,Dibang Valley,271,271,28.8291044,95.95540958,North-Eastern Region
Arunachal Pradesh,2019,4,Dibang Valley,289,289,28.8291044,95.95540958,North-Eastern Region
Arunachal Pradesh,2020,1,Dibang Valley,320,320,28.8291044,95.95540958,North-Eastern Region
Arunachal Pradesh,2020,2,Dibang Valley,367,367,28.8291044,95.95540958,North-Eastern Region
Arunachal Pradesh,2020,3,Dibang Valley,411,411,28.8291044,95.95540958,North-Eastern Region
Arunachal Pradesh,2020,4,Dibang Valley,444,444,28.8291044,95.95540958,North-Eastern Region
Arunachal Pradesh,2021,1,Dibang Valley,478,478,28.8291044,95.95540958,North-Eastern Region
Arunachal Pradesh,2021,2,Dibang Valley,516,516,28.8291044,95.95540958,North-Eastern Region
Arunachal Pradesh,2021,3,Dibang Valley,571,571,28.8291044,95.95540958,North-Eastern Region
Arunachal Pradesh,2021,4,Dibang Valley,621,621,28.8291044,95.95540958,North-Eastern Region
Arunachal Pradesh,2022,1,Dibang Valley,656,656,28.8291044,95.95540958,North-Eastern Region
Arunachal Pradesh,2022,2,Dibang Valley,701,701,28.8291044,95.95540958,North-Eastern Region
Arunachal Pradesh,2022,3,Dibang Valley,740,740,28.8291044,95.95540958,North-Eastern Region
Arunachal Pradesh,2022,4,Dibang Valley,752,752,28.8291044,95.95540958,North-Eastern Region
Arunachal Pradesh,2018,1,West Kameng,2202,2202,27.33862695,92.43336624,North-Eastern Region
Arunachal Pradesh,2018,2,West Kameng,3442,3442,27.33862695,92.43336624,North-Eastern Region
Arunachal Pradesh,2018,3,West Kameng,4765,4765,27.33862695,92.43336624,North-Eastern Region
Arunachal Pradesh,2018,4,West Kameng,6492,6492,27.33862695,92.43336624,North-Eastern Region
Arunachal Pradesh,2019,1,West Kameng,8115,8115,27.33862695,92.43336624,North-Eastern Region
Arunachal Pradesh,2019,2,West Kameng,9782,9782,27.33862695,92.43336624,North-Eastern Region
Arunachal Pradesh,2019,3,West Kameng,11186,11186,27.33862695,92.43336624,North-Eastern Region
Arunachal Pradesh,2019,4,West Kameng,12562,12562,27.33862695,92.43336624,North-Eastern Region
Arunachal Pradesh,2020,1,West Kameng,13983,13983,27.33862695,92.43336624,North-Eastern Region
Arunachal Pradesh,2020,2,West Kameng,15766,15766,27.33862695,92.43336624,North-Eastern Region
Arunachal Pradesh,2020,3,West Kameng,17636,17636,27.33862695,92.43336624,North-Eastern Region
Arunachal Pradesh,2020,4,West Kameng,19464,19464,27.33862695,92.43336624,North-Eastern Region
Arunachal Pradesh,2021,1,West Kameng,21027,21027,27.33862695,92.43336624,North-Eastern Region
Arunachal Pradesh,2021,2,West Kameng,22625,22625,27.33862695,92.43336624,North-Eastern Region
Arunachal Pradesh,2021,3,West Kameng,24489,24489,27.33862695,92.43336624,North-Eastern Region
Arunachal Pradesh,2021,4,West Kameng,26237,26237,27.33862695,92.43336624,North-Eastern Region
Arunachal Pradesh,2022,1,West Kameng,27860,27860,27.33862695,92.43336624,North-Eastern Region
Arunachal Pradesh,2022,2,West Kameng,29424,29424,27.33862695,92.43336624,North-Eastern Region
Arunachal Pradesh,2022,3,West Kameng,30964,30964,27.33862695,92.43336624,North-Eastern Region
Arunachal Pradesh,2022,4,West Kameng,32237,32237,27.33862695,92.43336624,North-Eastern Region
Arunachal Pradesh,2018,1,Shi Yomi,49,49,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2018,2,Shi Yomi,80,80,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2018,3,Shi Yomi,118,118,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2018,4,Shi Yomi,144,144,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2019,1,Shi Yomi,186,186,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2019,2,Shi Yomi,225,225,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2019,3,Shi Yomi,239,239,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2019,4,Shi Yomi,266,266,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2020,1,Shi Yomi,290,290,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2020,2,Shi Yomi,320,320,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2020,3,Shi Yomi,337,337,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2020,4,Shi Yomi,370,370,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2021,1,Shi Yomi,390,390,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2021,2,Shi Yomi,430,430,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2021,3,Shi Yomi,473,473,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2021,4,Shi Yomi,498,498,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2022,1,Shi Yomi,540,540,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2022,2,Shi Yomi,575,575,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2022,3,Shi Yomi,598,598,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2022,4,Shi Yomi,615,615,28.1114301,96.82699963,North-Eastern Region
Arunachal Pradesh,2018,1,East Kameng,222,222,27.55778095,92.96738427,North-Eastern Region
Arunachal Pradesh,2018,2,East Kameng,343,343,27.55778095,92.96738427,North-Eastern Region
Arunachal Pradesh,2018,3,East Kameng,521,521,27.55778095,92.96738427,North-Eastern Region
Arunachal Pradesh,2018,4,East Kameng,691,691,27.55778095,92.96738427,North-Eastern Region
Arunachal Pradesh,2019,1,East Kameng,876,876,27.55778095,92.96738427,North-Eastern Region
Arunachal Pradesh,2019,2,East Kameng,1075,1075,27.55778095,92.96738427,North-Eastern Region
Arunachal Pradesh,2019,3,East Kameng,1304,1304,27.55778095,92.96738427,North-Eastern Region
Arunachal Pradesh,2019,4,East Kameng,1623,1623,27.55778095,92.96738427,North-Eastern Region
Arunachal Pradesh,2020,1,East Kameng,1962,1962,27.55778095,92.96738427,North-Eastern Region
Arunachal Pradesh,2020,2,East Kameng,2506,2506,27.55778095,92.96738427,North-Eastern Region
Arunachal Pradesh,2020,3,East Kameng,3169,3169,27.55778095,92.96738427,North-Eastern Region
Arunachal Pradesh,2020,4,East Kameng,3638,3638,27.55778095,92.96738427,North-Eastern Region
Arunachal Pradesh,2021,1,East Kameng,3990,3990,27.55778095,92.96738427,North-Eastern Region
Arunachal Pradesh,2021,2,East Kameng,4314,4314,27.55778095,92.96738427,North-Eastern Region
Arunachal Pradesh,2021,3,East Kameng,4671,4671,27.55778095,92.96738427,North-Eastern Region
Arunachal Pradesh,2021,4,East Kameng,5027,5027,27.55778095,92.96738427,North-Eastern Region
Arunachal Pradesh,2022,1,East Kameng,5355,5355,27.55778095,92.96738427,North-Eastern Region
Arunachal Pradesh,2022,2,East Kameng,5680,5680,27.55778095,92.96738427,North-Eastern Region
Arunachal Pradesh,2022,3,East Kameng,5997,5997,27.55778095,92.96738427,North-Eastern Region
Arunachal Pradesh,2022,4,East Kameng,6307,6307,27.55778095,92.96738427,North-Eastern Region
Arunachal Pradesh,2018,1,Lohit,1207,1207,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2018,2,Lohit,1898,1898,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2018,3,Lohit,2612,2612,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2018,4,Lohit,3588,3588,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2019,1,Lohit,4416,4416,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2019,2,Lohit,5485,5485,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2019,3,Lohit,6421,6421,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2019,4,Lohit,7386,7386,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2020,1,Lohit,8454,8454,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2020,2,Lohit,10154,10154,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2020,3,Lohit,11755,11755,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2020,4,Lohit,13126,13126,28.0060625,96.2431946,North-Eastern Region
